avg_mark,client_id,price,product_id,product_name,product_type,retailer_id
4.166666666666667,EGYPTIAN MAGIC,"17,99",P3233002,Crème multi-usages pour la peau - Format Voyage,soinaunaturel,sephora_fr
5.0,FRESH,"47,00",P3233014,Set Sugar Lip Prep 'N' Paint - Coffret soins lèvres au sucre,soinhydratantnourrissant,sephora_fr
4.5,GLAMGLOW,"45,00",P3233006,Waterburst Hydrated Glow Moisturizer - Hydratant Éclat Fraîcheur,soinhydratantnourrissant,sephora_fr
4.426470588235294,FRESH,"64,95",P3233015,Set Picture Perfect Mask - Coffret Masques Visage,soinhydratantnourrissant,sephora_fr
4.368421052631579,MARC JACOBS BEAUTY,"19,99",P3233016,Lip Trio Cream and Sugar Nude - Kit Lèvres Taille Voyage,coffretrougelvres,sephora_fr
4.4,BECCA,"18,99",P3233017,Backlight Priming Filter - Base de Maquillage Format Voyage,basedeteintfixateur,sephora_fr
4.566361556064074,CLINIQUE,"34,00",P3233021,Moisture Surge Soin Auto-Réhydratant 72H - Gel-Crème Rafraîchissant,soinhydratantnourrissant,sephora_fr
3.0,CLINIQUE,"25,00",P3233020,Pop Splash - Brillant à lèvres + Hydratation,gloss,sephora_fr
1.0,GIVENCHY,"74,00",P3233022,Hydra Sparkling - Sérum Haute Hydratation Lumière,srum,sephora_fr
5.0,GIVENCHY,"63,00",P3233023,Hydra Sparkling - Gelée Hydratation Lumière,crmedejour,sephora_fr
4.666666666666667,GIVENCHY,"44,00",P3233024,Hydra Sparkling - Lotion Bullée Hydratation Lumière,lotiontonique,sephora_fr
4.4186046511627906,KAT VON D,"20,50",P3236003,Studded Kiss Crème - Rouge à Lèvres,rougelvres,sephora_fr
4.0,KAT VON D,"15,50",P3236004,Shade + Light Contour Face - Recharge,contouring,sephora_fr
4.0,KAT VON D,"44,99",P3236005,Shade + Light Crème Contour Palette - Palette Contour Visage,paletteteint,sephora_fr
4.5,KAT VON D,"45,50",P3236007,Shade + Light Eye Glimmer Eye Contour Palette - Palette Contour Yeux,paletteyeux,sephora_fr
5.0,KAT VON D,"15,00",P3236008,Shade + Light Crème Contour - Recharge,contouring,sephora_fr
4.5813953488372094,KAT VON D,"22,50",P3236009,Everlasting Glimmer Veil - Rouge à lèvres liquide,rougelvres,sephora_fr
5.0,KAT VON D,"28,50",P3236010,Shade + Light Eye Contour Quad - Palette contour yeux,paletteyeux,sephora_fr
4.5,KAT VON D,"24,50",P3236012,Glimmer Effect Eye Brush - Pinceau Contour Yeux,pinceaupaupires,sephora_fr
5.0,KAT VON D,"120,00",P3236013,Lolita Vault - Coffret 7 pièces Lolita,kitmaquillage,sephora_fr
4.857142857142857,PACO RABANNE,"53,00",P3237006,Olympéa Aqua - Eau de Parfum,eaudeparfum,sephora_fr
5.0,PACO RABANNE,"62,00",P3237007,Invictus Aqua - Eau de Toilette,eaudetoilette,sephora_fr
5.0,VERSACE,"85,00",P3237009,Dylan Blue Femme - Eau de Parfum,eaudeparfum,sephora_fr
4.433070866141732,ARMANI,"124,00",P3237012,Sì Passione - Eau de Parfum,eaudeparfum,sephora_fr
4.685714285714286,CHLOÉ,"61,00",P3237013,Chloé Nomade - Eau de Parfum,eaudeparfum,sephora_fr
4.5,MIU MIU,"51,00",P3237018,Miu Miu L'Eau Rosée - Eau de Toilette,eaudetoilette,sephora_fr
4.444444444444445,NINA RICCI,"85,00",P3237019,Les Monstres de Nina - Eau de Toilette,eaudetoilette,sephora_fr
4.75,NINA RICCI,"85,00",P3237020,Les Monstres de Luna - Eau de Toilette,eaudetoilette,sephora_fr
3.6176470588235294,WINKY LUX,"15,99",P3237024,Flower Balm - Baume pour les lèvres,baumelvres,sephora_fr
3.923076923076923,TOO FACED,"18,00",P3241001,Deluxe Hangover Spray - Spray préparateur et fixant,basedeteintfixateur,sephora_fr
3.75,WINKY LUX,"15,99",P3237025,Glimmer Balm - Baume pour les lèvres,baumelvres,sephora_fr
2.6216216216216215,MARC JACOBS BEAUTY,"41,50",P3242001,Shameless - Fond de teint,fonddeteint,sephora_fr
4.0,URBAN DECAY,"19,95",P3242006,Vice Lipstick - Rouge à lèvres Kristen Leanne X UD,rougelvres,sephora_fr
3.4054054054054053,URBAN DECAY,"25,50",P3242002,All Nighter - Concealer correcteur & anti-cernes tenue extrême,anticerneetcorrecteur,sephora_fr
4.625,URBAN DECAY,"31,50",P3242007,All Nighter - Spray fixateur et protecteur anti-pollution,basedeteintfixateur,sephora_fr
5.0,URBAN DECAY,"31,50",P3242009,Rebound Collagen-Infused Complexion - Spray Préparateur,basedeteintfixateur,sephora_fr
5.0,HOURGLASS,"32,00",P3242011,Arch Brow Shaping Gel - Gel structurant sourcils,gelmascarasourcils,sephora_fr
3.6,ORIGINS,"16,99",P3242016,GinZing Gel Hydratant Énergisant - Format Voyage,soinhydratantnourrissant,sephora_fr
4.9,HOURGLASS,"44,00",P3242013,Vanish Flash Stick - Stick illuminateur,highlighter,sephora_fr
5.0,SANOFLORE,"12,00",P3242021,Crème Mains Nourrissante Aromatique - Pour se revigorer,soindesmains,sephora_fr
4.0,SANOFLORE,"12,00",P3242023,Crème Mains Nourrissante Aromatique - Pour se relaxer,soindesmains,sephora_fr
4.846153846153846,SANOFLORE,"33,00",P3242025,Aqua merveilleuse - Peeling botanique quotidien,gommagepeelingvisage,sephora_fr
5.0,CACHAREL,"62,00",P3242030,Amor Amor - Coffret Eau de Toilette,coffretparfumfemme,sephora_fr
5.0,ISSEY MIYAKE,"21,00",P3242033,L'Eau d'Issey - Eau de Toilette Format Voyage,eaudetoilette,sephora_fr
4.5,PACO RABANNE,"57,95",P3242039,Invictus - Coffret Eau de Toilette,coffretparfumhomme,sephora_fr
3.0,FILORGA,"70,00",P3247002,Lift-Designer - Sérum ultra-liftant - Tenseur intensif,srum,sephora_fr
4.25,FILORGA,"70,00",P3247004,Sleep & Lift - Crème ultra-liftante nuit - Redensification visible,crmedenuit,sephora_fr
4.4,FILORGA,"70,00",P3247003,Lift-Structure - Crème ultra-liftante - Fermeté absolue,soinraffermissantliftant,sephora_fr
3.6666666666666665,TOM FORD,"156,00",P3247015,Eau de Soleil Blanc - Eau de Toilette,eaudetoilette,sephora_fr
4.818181818181818,CARTIER,"121,00",P3247016,Déclaration - Parfum,eaudeparfum,sephora_fr
3.5,CHLOÉ,"38,00",P3247019,Chloé Nomade - Déodorant parfumé spray,soincorpsparfum,sephora_fr
4.333333333333333,SANOFLORE,"7,00",P3248006,Masque du Botaniste - Masque peel-off,soinhydratantnourrissant,sephora_fr
4.411764705882353,BECCA,"22,00",P3248012,Liptuitive Glow Gloss - Gloss à lèvres,gloss,sephora_fr
4.0,BECCA,"28,00",P3248009,Under Eye Brightening Setting Powder - Poudre contour des yeux,anticerneetcorrecteur,sephora_fr
5.0,FRESH,"74,00",P3248013,Peony Instant Brightening Face Serum - Sérum Visage à la pivoine,srum,sephora_fr
3.0,LANCÔME,"33,95",P3250007,Instatrend Glow For It - Palette multi-usage,highlighter,sephora_fr
4.25,DR. BRANDT SKINCARE,"42,00",P3248014,No More Baggage - Gel Contour des Yeux Anti-Poches,contourdesyeux,sephora_fr
2.5,CLARINS,"16,99",P3267017,Hydra-Essentiel Crème désaltérante - Peaux normales à sèches,soinhydratantnourrissant,sephora_fr
3.0,MUSTUS,"4,99",P3268001,Daily Harvest Squeeze Fresh Up Mask - Masque Tissu Apaisant,masquetissu,sephora_fr
4.0,MUSTUS,"4,99",P3268004,Daily Harvest Squeeze Energy Up Mask - Masque Tissu Revitalisant,masquetissu,sephora_fr
4.25,MUSTUS,"4,99",P3268005,Daily Harvest Squeeze Power Up Mask - Masque Tissu Hydratant,masquetissu,sephora_fr
4.75,MUSTUS,"4,99",P3268006,Daily Harvest Squeeze Tone Up Mask - Masque Tissu Eclat,masquetissu,sephora_fr
5.0,MUSTUS,"20,00",P3268007,DAILY HARVEST SQUEEZE SPECIAL MASK SET - Set soin visage,coffretsoinvisage,sephora_fr
4.6571428571428575,BELIF,"35,00",P3268008,THE TRUE CREAM AQUA BOMB - Gel-crème visage,crmedejour,sephora_fr
4.555555555555555,BELIF,"38,99",P3268010,MOISTURIZING EYE BOMB - Crème contour des yeux,contourdesyeux,sephora_fr
4.230769230769231,BELIF,"35,00",P3268009,THE TRUE CREAM MOISTURIZING BOMB - Crème hydratante visage,crmedejour,sephora_fr
5.0,BELIF,"39,99",P3268011,HUNGARIAN WATER ESSENCE - Sérum ultra-hydratant visage,srum,sephora_fr
4.0,BELIF,"32,00",P3268012,THE TRUE TINCTURE MASK CHAMOMILE - Masque gel visage,masquecrme,sephora_fr
5.0,BELIF,"29,99",P3268013,FIRST AID OVERNIGHT BRIGHTENING MASK - Masque de nuit éclat,masquecrme,sephora_fr
5.0,BELIF,"42,00",P3268014,THE TRUE TINCTURE ESSENCE CHAMOMILE - Essence revitalisante à la Camomille bio,lotiontonique,sephora_fr
2.5,BELIF,"24,50",P3268015,BERGAMOT HERBAL EXTRACT TONER - Lotion tonique pour peaux normales à grasses,lotiontonique,sephora_fr
4.5,BELIF,"24,50",P3268016,WITCH HAZEL HERBAL EXTRACT TONER - Lotion tonique pour peaux normales à sèches,lotiontonique,sephora_fr
3.0,BELIF,"22,00",P3268017,CREAMY CLEANSING FOAM MOIST - Mousse nettoyante crémeuse visage,nettoyantmoussantvisage,sephora_fr
4.8,BELIF,"29,00",P3268018,CLEANSING GEL OIL ENRICHED - Huile nettoyante visage,huiledmaquillante,sephora_fr
4.0,PRORASO,"44,00",P3269006,COFFRET BARBE AZUR LIME - Coffret soin,coffretsoin,sephora_fr
3.6363636363636362,SEPHORA COLLECTION,"12,99",P3269008,Baume lèvres révélateur de couleur - Baume à lèvres,baumelvres,sephora_fr
5.0,PRORASO,"44,00",P3269007,COFFRET BARBE CYPRESS & VETYVER - Coffret soin,coffretsoin,sephora_fr
4.235668789808917,SEPHORA COLLECTION,"10,99",P3269009,Cream lip stain Mat Métal - Rouge à lèvres mat fini métal,rougelvres,sephora_fr
5.0,OPI,"13,99",P3269014,Collection Lisbon - Vernis à ongles,vernisongles,sephora_fr
4.0,OPI,"20,00",P3269015,Collection Lisbon - Mini Kit,vernisongles,sephora_fr
5.0,OPI,"20,00",P3269016,Spring Iconic Flower Power - Mini Set Vernis à ongles,coffretvernisongles,sephora_fr
5.0,KILIAN,"135,00",P3272008,Good girl gone Bad - Eau de Parfum,eaudeparfum,sephora_fr
3.5,KILIAN,"235,00",P3272013,Love Don't Be Shy - Eau de Parfum,eaudeparfum,sephora_fr
5.0,KILIAN,"135,00",P3272015,Moonlight in Heaven - Eau de Parfum,eaudeparfum,sephora_fr
5.0,KILIAN,"590,00",P3272016,Moonlight in Heaven - Eau de Parfum Carafe,eaudeparfum,sephora_fr
4.0,KILIAN,"295,00",P3272017,Musk Oud - Eau de Parfum,eaudeparfum,sephora_fr
5.0,KILIAN,"135,00",P3272019,Straight To Heaven - Eau de Parfum,parfumhomme,sephora_fr
3.6666666666666665,KILIAN,"260,00",P3272022,Woman In Gold - Eau de Parfum,eaudeparfum,sephora_fr
5.0,KILIAN,"135,00",P3273002,Good Girl Gone Bad - Coffret Eau de Parfum,eaudeparfum,sephora_fr
5.0,KILIAN,"135,00",P3273003,Moonlight in Heaven - Coffret Eau de Parfum,eaudeparfum,sephora_fr
3.75,PAPA RECIPE,"4,50",P3273005,Bombee Rose Gold Honey Mask - Masque visage illuminant,masquetissu,sephora_fr
2.0,PERCY & REED,"24,90",P3273007,EXTRAVAGANT VOLUME MINI MARVELS - Coffret cheveux,coffrets,sephora_fr
1.0,PERCY & REED,"24,90",P3273008,GLORIOUS GLOSS MINI MARVELS - Coffret cheveux,coffrets,sephora_fr
1.6,CLINIQUE FIT,"33,00",P3274006,Poudre Apaisante - Post-Effort,soinmatifiant,sephora_fr
2.3333333333333335,CLINIQUE FIT,"24,00",P3274007,Rose à Lèvres et à Joues - Teinte Universelle,rougelvres,sephora_fr
4.166666666666667,CLINIQUE FIT,"25,00",P3274008,Mascara Toute Epreuve 24h,mascara,sephora_fr
4.466666666666667,CLINIQUE FIT,"33,00",P3274009,Fond de Teint Toute Epreuve - SPF 40,fonddeteint,sephora_fr
3.5,MARC JACOBS BEAUTY,"37,50",P3274011,The Seamless - Pinceau fond de teint liquide,pinceauteint,sephora_fr
3.6363636363636362,FARMACY,"34,99",P3275001,Honey Potion - Masque Hydratant Régénérateur Antioxydant,masquecrme,sephora_fr
4.9,FARMACY,"39,99",P3275002,Honey Drop - Hydratant Léger au miel d'échinacée,soinhydratantnourrissant,sephora_fr
4.9,FARMACY,"28,99",P3275003,Green Clean - Baume Démaquillant Fondant,huiledmaquillante,sephora_fr
3.25,FARMACY,"24,99",P3275004,New Day - Poudre Exfoliante Douce,dmaquillantvisage,sephora_fr
4.0,ESTÉE LAUDER,"142,00",P3275006,Perfectionist Pro - Soin lift et fermeté rapide,srum,sephora_fr
2.0,ESTÉE LAUDER,"335,99",P3275007,Re-Nutriv Radiant White - Crème Illuminatrice Jeunesse,soinhydratantnourrissant,sephora_fr
5.0,GIVENCHY,"95,00",P3275011,Gentleman - Eau de Parfum,eaudeparfum,sephora_fr
3.5,CLINIQUE,"25,00",P3275014,Blackhead Solutions - Nettoyant Exfoliant Anti-points Noirs,gommagepeelingvisage,sephora_fr
3.4545454545454546,CLINIQUE,"35,00",P3275015,Blackhead Solutions - Désincrustant Points Noirs Auto-chauffant,soinantiimperfection,sephora_fr
4.666666666666667,ESTÉE LAUDER,"31,00",P3275016,DayWear Eye - Gel crème contour des yeux rafraîchissant antioxydant et hydratant,contourdesyeux,sephora_fr
4.666666666666667,ANASTASIA BEVERLY HILLS,"35,00",P3276001,Powder Bronzer - Poudre Bronzante,poudredesoleil,sephora_fr
4.63265306122449,ANASTASIA BEVERLY HILLS,"32,00",P3276003,Amrezy Highlighter - Palette d'enlumineurs,highlighter,sephora_fr
4.738693467336684,ANASTASIA BEVERLY HILLS,"49,00",P3276004,Soft Glam - Palette de fards à paupières,paletteyeux,sephora_fr
5.0,HAWAIIAN TROPIC,"11,50",P3276005,Après Soleil Satin Ultra Radiance,aprssoleilcorps,sephora_fr
4.0,HAWAIIAN TROPIC,"7,90",P3276007,Mini Lotion Satin SPF 30,protectionsolairecorps,sephora_fr
2.0,HAWAIIAN TROPIC,"12,90",P3276010,Bb Cream SPF 30 - BB Crème teintée avec protection solaire,protectionsolairecorps,sephora_fr
1.0,HAWAIIAN TROPIC,"5,50",P3276011,Lip Balm SPF 30 - Baume à Lèvres,protectionsolairecorps,sephora_fr
4.0,HAWAIIAN TROPIC,"9,99",P3276012,Airsoft After Sun - Crème après-soleil ultra-légère,protectionsolairecorps,sephora_fr
4.0,BRONZ'EXPRESS,"37,00",P3276013,Gouttes Magiques Eclat - Gouttes Auto-Bronzantes,autobronzantvisage,sephora_fr
1.3,BECCA,"28,00",P3250027,Anti-Fatigue Under Eye Primer - Base contour des yeux,anticerneetcorrecteur,sephora_fr
5.0,BRONZ'EXPRESS,"29,00",P3276014,Gel Auto-Bronzant Teinté,autobronzantvisage,sephora_fr
3.6,DIOR,"60,00",P3276019,Dior Hydra Life - Crème Nourrissante Hydratation Fraîcheur,soinhydratantnourrissant,sephora_fr
4.333333333333333,SKINFOOD,"29,99",P3283021,SWEET MASK DUO DUO DE MASQUES - Set soin visage,coffretsoinvisage,sephora_fr
4.933333333333334,SKINFOOD,"24,99",P3283022,Bitter Green Clay Soothing Mask - Masque Visage Apaisant à l'Argile,masquecrme,sephora_fr
4.666666666666667,SKINFOOD,"26,99",P3283024,Yuja Water C Vita Boosting Face Mask - Masque Energisant Visage au Yuja,masquecrme,sephora_fr
3.6,SKINFOOD,"24,99",P3283023,Black Sugar Perfect Splash Mask - Masque Visage au Sucre Brun,masquecrme,sephora_fr
4.130434782608695,YVES SAINT LAURENT,"94,00",P3283026,Y - Coffret Eau de Toilette,coffretparfumhomme,sephora_fr
4.662162162162162,YVES SAINT LAURENT,"92,00",P3283028,L'Homme - Coffret Eau de Toilette,parfumhomme,sephora_fr
4.6371681415929205,YVES SAINT LAURENT,"96,00",P3283027,La Nuit de l'Homme - Coffret Eau de Toilette,coffretparfumhomme,sephora_fr
4.549019607843137,YVES SAINT LAURENT,"92,00",P3283029,Mon Paris - Coffret Eau de Parfum,coffretparfumfemme,sephora_fr
4.554006968641115,YVES SAINT LAURENT,"92,00",P3283030,Black Opium - Coffret Eau de Parfum,coffretparfumfemme,sephora_fr
5.0,GIVENCHY,"89,00",P3283037,Gentlemen Only - Coffret Eau de Toilette,coffretparfumhomme,sephora_fr
5.0,GIVENCHY,"36,00",P3283041,Ready-To-Cleanse - Lait Démaquillant Fraîcheur,dmaquillantvisage,sephora_fr
4.5,SHISEIDO,"76,00",P3283046,Essential Energy - Gel-Crème Hydratant,crmedejour,sephora_fr
5.0,SHISEIDO,"76,00",P3283045,Essential Energy - Crème Hydratante,crmedejour,sephora_fr
3.75,CHANEL,"235,00",P3283049,COCO MADEMOISELLE - Eau de Parfum Intense,eaudeparfum,sephora_fr
5.0,CHANEL,"33,00",P3283050,ROUGE COCO LIP BLUSH - Touche De Couleur Hydratante Lèvres Et Joues,chanel,sephora_fr
4.5,BLACKUP,"16,00",P3283060,Nettoyant Pinceaux intense,nettoyantpinceau,sephora_fr
4.8,GIVENCHY,"37,00",P3286003,Le Rouge Liquide - Rouge à lèvres semi-mat,rougelvres,sephora_fr
4.329411764705882,HOUSE 99,"34,00",P3287001,Softer Touch Beard Oil - Huile sèche pour la barbe,gelmousseraser,sephora_fr
4.2988505747126435,HOUSE 99,"23,00",P3287002,Get Groomed Purifying Beard Scrub - Soin exfoliant  et purifiant pour la barbe,gelmousseraser,sephora_fr
5.0,HOUSE 99,"14,00",P3287007,Polish Up Body & Hair Wash - Gel douche corps et cheveux,geldouchesavon,sephora_fr
4.190476190476191,HOUSE 99,"23,00",P3287006,Seriously Groomed Beard & Hair Balm - Baume barbe et cheveux,gelmousseraser,sephora_fr
4.252873563218391,HOUSE 99,"34,00",P3287010,Greater Look Face Moisturiser - Soin hydratant pour le visage,soinhydratantdfatigant,sephora_fr
4.048192771084337,HOUSE 99,"25,00",P3287011,Truly Brighter Eye Balm - Baume contour des yeux,soinanticernes,sephora_fr
4.27906976744186,HOUSE 99,"23,00",P3287012,Purefectly Clean Face Wash - Gel nettoyant pour le visage,nettoyantgommage,sephora_fr
5.0,HOUSE 99,"24,00",P3287014,Spruce Up Toning Lotion - Lotion tonifiante,nettoyantgommage,sephora_fr
5.0,HOUSE 99,"21,00",P3287017,Going Big Thickening Daily Shampoo - Shampooing densifiant,poudredensifiante,sephora_fr
5.0,HOUSE 99,"21,00",P3287018,Smooth Back Shaping Pomade - Pommade modelante,coiffantfixant,sephora_fr
4.333333333333333,HOUSE 99,"21,00",P3287020,Going Strong Styling Gel - Gel coiffant longue tenue,coiffantfixant,sephora_fr
5.0,HOUSE 99,"19,99",P3287022,HOUSE OF TRAVEL KIT DE VOYAGE - Kit soin,coffretsoin,sephora_fr
3.0,HOUSE 99,"34,00",P3287023,LES ESSENTIELS DE HOUSE 99 - Kit soin,coffretsoin,sephora_fr
3.3333333333333335,HOUSE 99,"23,00",P3287024,House Of Grooming - Kit de soins emblématiques,coffretsoin,sephora_fr
3.53125,BENEFIT COSMETICS,"37,00",P3287025,Gold Rush - Blush doré subtilement rosé,blush,sephora_fr
2.0,BENEFIT COSMETICS,"18,50",P3287027,Mini Dandelion Twinkle - Blush Enlumineur Poudre,highlighter,sephora_fr
4.5046728971962615,BENEFIT COSMETICS,"59,99",P3287026,Blush Bar - Palette blush et poudre bronzante,paletteteint,sephora_fr
3.8,LE MINI MACARON,"60,00",P3287053,Le Maxi Gel Manicure Set,coffretvernisongles,sephora_fr
5.0,SISLEY,"169,00",P3288002,EMULSION ECOLOGIQUE PROGRAMME DÉCOUVERTE - Kit Soin Visage,coffretsoinvisage,sephora_fr
5.0,SISLEY,"163,00",P3288003,Huile précieuse à la rose noire programme découverte - Kit soin visage,coffretsoinvisage,sephora_fr
3.0,SEPHORA COLLECTION,"12,99",P3288007,Trousses Colorful - Trousse beauté,troussedevoyage,sephora_fr
5.0,SEPHORA COLLECTION,"7,99",P3288010,Kit week-end - Kit de contenants vides Edition limitée,flaconpotvides,sephora_fr
3.0,SEPHORA COLLECTION,"7,99",P3288008,Miroir de poche  - Edition limitée,miroir,sephora_fr
4.714285714285714,SEPHORA COLLECTION,"6,99",P3288011,Spray nettoyant pinceaux sans rinçage,nettoyantpinceau,sephora_fr
5.0,NUXE,"30,99",P3288014,Huile Prodigieuse Riche - Huile nourrissante multi-fonctions,huilenourrissante,sephora_fr
4.5,NUXE,"35,99",P3288012,"Huile Prodigieuse Or - Huile sèche multi-fonctions visage, corps",huilenourrissante,sephora_fr
4.8,NUXE,"26,99",P3288019,Crème Fraîche de Beauté - Crème fluide hydratante 48H,crmedejour,sephora_fr
3.6666666666666665,NUXE,"26,99",P3288020,Crème Fraîche de Beauté - Crème riche hydratante 48H,crmedejour,sephora_fr
4.714285714285714,NUXE,"26,99",P3288021,Crème Fraîche de Beauté - Crème hydratante 48H et anti-pollution,crmedejour,sephora_fr
4.5,NUXE,"19,50",P3288023,Crème Fraîche de Beauté - Masque hydratant 48H et anti-pollution,masquecrme,sephora_fr
5.0,NUXE,"29,99",P3288022,Crème Fraîche de Beauté - Sérum hydratant 48H et anti-pollution,srum,sephora_fr
4.0,SHISEIDO,"42,00",P3288029,Wetforce Expert Anti-Age Solaire - Lait Protecteur Plus SPF50+,protectionsolairevisage,sephora_fr
3.0,SHISEIDO,"35,00",P3288032,Synchro Skin - Illuminateur,highlighter,sephora_fr
5.0,SHISEIDO,"47,00",P3288031,Synchro Skin Cushion Compact Bronzer,poudredesoleil,sephora_fr
3.923076923076923,SEPHORA COLLECTION,"6,99",P3288050,Colorful - Fard à paupières,fardpaupires,sephora_fr
4.75,ORIGINS,"19,99",P3289002,"Coffret Masques - Purifie, hydrate & illumine la peau",coffretsoinvisage,sephora_fr
4.0,ORIGINS,"48,00",P3289001,GINZING COFFRET FÊTES DES MÈRES - Coffret soin visage,coffretsoinvisage,sephora_fr
4.5,FRESH,"26,00",P3289004,Lotus Youth Preserve Rescue Mask - Masque Pro-Jeunesse SOS Lotus Format Voyage,soinhydratantnourrissant,sephora_fr
4.75,ROCHAS,"74,00",P3289009,Eau de Rochas - Coffret Eau de Toilette,coffretparfumfemme,sephora_fr
5.0,ROCHAS,"78,00",P3289008,Mademoiselle Rochas - Coffret Eau de Parfum,coffretparfumfemme,sephora_fr
5.0,REPETTO,"71,00",P3289010,Repetto - Coffret Eau de Toilette,coffretparfumfemme,sephora_fr
5.0,PRADA,"67,00",P3289012,La Femme Prada L'Eau - Eau de toilette,eaudetoilette,sephora_fr
2.5,PRADA,"103,00",P3289013,L'Homme Prada L'Eau - Eau de toilette,eaudetoilette,sephora_fr
5.0,DIOR,"35,00",P3276020,Dior Hydra Life - Eau fraîche 2 en 1 hydratation rééquilibrante,soinhydratantnourrissant,sephora_fr
4.230769230769231,DIOR,"48,00",P3276021,Dior Hydra Life  - Soin yeux hydratation givrée,contourdesyeux,sephora_fr
4.666666666666667,DIOR,"35,00",P3276023,"Dior Hydra Life - Démaquillant 3 en 1 Nettoie, Apaise, Embellit",dmaquillantyeux,sephora_fr
4.5,DIOR,"35,00",P3276022,Dior Hydra Life - Lait Micellaire démaquillant nourrissant,eaumicellaire,sephora_fr
3.0,DIOR,"39,00",P3276024,Dior Bronze - Sublime Bronzer Protective Mist SPF30,autobronzantvisage,sephora_fr
3.0,DIOR,"38,00",P3276026,Dior Bronze - Soin après soleil - Baume de monoï ultra frais,autobronzantvisage,sephora_fr
3.6666666666666665,DIOR,"39,00",P3276025,Dior Bronze - Huile en brume protectrice hâle sublime SPF15,autobronzantvisage,sephora_fr
2.811320754716981,BOSCIA,"30,99",P3276027,Luminizing Black Mask - Masque Noir Teint Lumineux,masquecrme,sephora_fr
4.5,BOSCIA,"35,00",P3276028,Revitalizing Black Hydration Gel - Gel Hydratant Noir Revitalisant,crmedejour,sephora_fr
4.5,BOSCIA,"35,00",P3276029,Charcoal Pore Pudding intensive wash-off treatment,masquecrme,sephora_fr
4.411764705882353,BOSCIA,"15,99",P3276031,Charcoal Jelly Ball Cleanser - Boule de Gelée Nettoyante au Charbon,nettoyantmoussantvisage,sephora_fr
4.333333333333333,BOSCIA,"25,99",P3276030,Detoxifying Black Cleanser - Nettoyant Détoxifiant Noir,nettoyantmoussantvisage,sephora_fr
2.4,BOSCIA,"35,00",P3276032,Base De Teint Matifiante au Charbon Blanc,basedeteintfixateur,sephora_fr
1.6,BOSCIA,"34,99",P3276033,White Charcoal Mattifying Setting Spray - Spray matifiant au Charbon Blanc,basedeteintfixateur,sephora_fr
4.0,BOBBI BROWN,"28,00",P3276034,Crushed Lip Color - Rouge à lèvres,rougelvres,sephora_fr
3.5555555555555554,BOBBI BROWN,"43,00",P3276036,Skin Long-Wear Weightless Foundation SPF 15 - Fond de teint,fonddeteint,sephora_fr
3.4285714285714284,BOBBI BROWN,"35,00",P3276035,Instant Full Cover Concealer - Anti-cernes,anticerneetcorrecteur,sephora_fr
3.75,ZOEVA,"15,00",P3276037,Aristo Blush Palette - Palette de Fards à Joues,paletteteint,sephora_fr
4.5,ZOEVA,"23,00",P3276039,Aristo Eyeshadow Palette - Palette de Fards à Paupières,paletteyeux,sephora_fr
4.857142857142857,ZOEVA,"49,00",P3276038,Aristo Brush Set - Kit Pinceaux,kitpinceauxmaquillage,sephora_fr
3.6,SEPHORA COLLECTION,"39,99",P3279002,Set de pinceaux Initiation - Set de pinceaux visage et yeux,kitpinceaux,sephora_fr
4.615384615384615,SEPHORA COLLECTION,"69,99",P3279004,Set de pinceaux Confirmé - Set de Pinceaux Visage et yeux,kitpinceaux,sephora_fr
3.5,SEPHORA COLLECTION,"59,99",P3279003,Advanced brush set* - Kit pinceaux maquillage yeux et teint,kitpinceaux,sephora_fr
4.1875,SEPHORA COLLECTION,"29,95",P3279007,SEPHORA COLLECTION X Barbie - Coffret maquillage,paletteyeux,sephora_fr
4.25,YVES SAINT LAURENT,"36,00",P3280002,Volupté Night Rehab Lip Mask - Baume de nuit nourrissant et hydratant,baumelvres,sephora_fr
4.518072289156627,YVES SAINT LAURENT,"53,00",P3280001,L'Homme Cologne Bleue - Eau de Toilette,eaudetoilette,sephora_fr
4.636363636363637,YVES SAINT LAURENT,"27,00",P3280003,La Laque Couture Base Coat - Base Coat,topcoatbase,sephora_fr
4.857142857142857,YVES SAINT LAURENT,"36,00",P3280005,Volupté Liquid Colour Balm - Baume à Lèvres Liquide Coloré,baumelvres,sephora_fr
4.6571428571428575,YVES SAINT LAURENT,"27,00",P3280004,La Laque Couture Quick Dry - Top Coat,topcoatbase,sephora_fr
4.6158940397351,YVES SAINT LAURENT,"114,00",P3280006,Mon Paris Couture - Eau de Parfum,eaudeparfum,sephora_fr
4.021739130434782,DR.JART+,"29,99",P3280010,Cicapair - Sérum Réparateur à l'herbe du tigre,srum,sephora_fr
4.0852713178294575,DR.JART+,"39,99",P3280009,Cicapair - Traitement correcteur de couleurs à l'herbe du tigre,crmedejour,sephora_fr
4.857142857142857,DR.JART+,"8,99",P3280011,Rubber Mask - Masque Shake & Shot fermeté,masquecrme,sephora_fr
4.230769230769231,DR.JART+,"8,99",P3280012,RubberMask - Masque Shake & Shot hydratant,masquecrme,sephora_fr
3.4444444444444446,DR.JART+,"8,99",P3280013,Rubber Mask - Masque Shake & Shot apaisant,masquecrme,sephora_fr
4.5625,DR.JART+,"15,99",P3280014,Dermask - Masque Nuit Vital Hydra,masquecrme,sephora_fr
4.0,DR.JART+,"15,99",P3280015,Dermask - Masque Nuit Raffermissant,masquecrme,sephora_fr
